candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_assets_change_pct,recontest_remarks
Ajaybhai  Kanubhai Joshi,http://myneta.info/gujarat2012/candidate.php?candidate_id=2184,VEJALPUR,LJSP,0,10th Pass,1335000,0,1335000,42,GEN,AHMEDABAD,NORTH GUJARAT,true,true,false,Male,,,,,,
Ajaykumar Saburbhai Amliyar,http://myneta.info/gujarat2012/candidate.php?candidate_id=1808,LIMKHEDA (ST),BSP,0,12th Pass,62000,0,62000,131,ST,BHARUCH,CENTRAL GUJARAT,false,false,false,Male,,,,,,
Ajmeri Iliyas Ganibhai,http://myneta.info/gujarat2012/candidate.php?candidate_id=2192,VATVA,IND,0,10th Pass,1609500,0,1609500,43,GEN,SURENDRANAGAR,NORTH GUJARAT,false,true,false,Male,,,,,,
Akash Devkinandan Banga,http://myneta.info/gujarat2012/candidate.php?candidate_id=2179,GHATLODIA,IND,0,Graduate,17039996,36414040,-19374044,41,GEN,AHMEDABAD,NORTH GUJARAT,true,true,false,Male,,,,,,
Akhade Pitambar Atmaram,http://myneta.info/gujarat2012/candidate.php?candidate_id=1197,LIMBAYAT,IND,0,10th Pass,357000,204000,153000,163,GEN,SURAT,SOUTH GUJARAT,false,false,false,Male,,,,,,
Akshaykumar Ishwarbhai Patel,http://myneta.info/gujarat2012/candidate.php?candidate_id=1800,KARJAN,INC,0,10th Pass,14032045,1251000,12781045,162,GEN,SURAT,SOUTH GUJARAT,true,true,false,Male,,,,,,
All Kaium,http://myneta.info/gujarat2012/candidate.php?candidate_id=2241,DARIAPUR,IND,0,Graduate,26000,65500,-39500,51,GEN,RAJKOT,NORTH GUJARAT,false,false,false,Male,,,,,,
Altafhussain Abdullamiya Saiyad,http://myneta.info/gujarat2012/candidate.php?candidate_id=1474,MANGROL,IND,0,5th Pass,350000,0,350000,89,GEN,BOTAD,SAURASHTRA,false,false,false,Male,,,,,,
Amad Taiyab Shida,http://myneta.info/gujarat2012/candidate.php?candidate_id=252,MANAVADAR,IND,0,8th Pass,1347000,0,1347000,85,GEN,BHAVNAGAR,SAURASHTRA,false,false,false,Male,,,,,,
Amarsinh Ramsinh Vasava,http://myneta.info/gujarat2012/candidate.php?candidate_id=945,DEDIAPADA  (ST),INC,2,Graduate Professional,3207019,0,3207019,149,ST,SURAT,SOUTH GUJARAT,true,true,false,Male,http://myneta.info/gujarat2012/index.php?action=affidavitComparison&myneta_folder2=2007Gujarat&id1=945&id2=1111,3207019,351329,2855690,813%,PAN was missing last time
Ambaliya Mukeshbhai Lavjibhai,http://myneta.info/gujarat2012/candidate.php?candidate_id=296,KATARGAM,IND,0,Literate,280930,99500,181430,166,GEN,SURAT,SOUTH GUJARAT,true,true,false,Male,,,,,,
Ambliya Pravinbhai Ghusabhai,http://myneta.info/gujarat2012/candidate.php?candidate_id=645,RAJKOT EAST,GPP,0,5th Pass,10357192,5874512,4482680,68,GEN,DEVBHOOMI DWARKA,SAURASHTRA,true,true,false,Male,,,,,,
Amin Dhirubhai Punjabhai,http://myneta.info/gujarat2012/candidate.php?candidate_id=1976,IDAR (SC),GPP,0,Others,8952328,0,8952328,28,SC,SABARKANTHA,NORTH GUJARAT,true,true,false,Male,,,,,,
Aminbhai Ishakbhai Sama,http://myneta.info/gujarat2012/candidate.php?candidate_id=711,DHORAJI,IND,1,8th Pass,50500,0,50500,75,GEN,JUNAGADH,SAURASHTRA,false,false,true,Male,,,,,,
Amit Haribhai Chaudhary,http://myneta.info/gujarat2012/candidate.php?candidate_id=1760,MANSA,INC,1,Graduate,45336951,4485575,40851376,37,GEN,GANDHINAGAR,NORTH GUJARAT,true,true,false,Male,,,,,,
Amitbhai Ajitbhai Chavda,http://myneta.info/gujarat2012/candidate.php?candidate_id=1555,ANKLAV,INC,1,Others,8058259,29070,8029189,110,GEN,DAHOD,SAURASHTRA,true,true,false,Male,http://myneta.info/gujarat2012/index.php?action=affidavitComparison&myneta_folder2=2007Gujarat&id1=1555&id2=966,8058259,696321,7361938,1057%,Age Difference=2
Anilkumar Suryanath  Chaturvedi,http://myneta.info/gujarat2012/candidate.php?candidate_id=2236,AMRAIWADI,RSP(S),0,10th Pass,25000,0,25000,50,GEN,MORBI,SAURASHTRA,false,true,false,Male,,,,,,
Ansari Liyakatali  Amiraehmad,http://myneta.info/gujarat2012/candidate.php?candidate_id=2208,NIKOL,NCP,0,8th Pass,7546665,150000,7396665,46,GEN,SURENDRANAGAR,NORTH GUJARAT,true,true,false,Male,,,,,,
Ansari Mohammad Yusuf Ramzan,http://myneta.info/gujarat2012/candidate.php?candidate_id=511,SURAT NORTH,IND,0,Literate,792000,0,792000,160,GEN,VALSAD,SOUTH GUJARAT,false,false,false,Male,,,,,,
Ansari Mohmadrashid  Nurislam,http://myneta.info/gujarat2012/candidate.php?candidate_id=2193,VATVA,IND,0,5th Pass,676000,0,676000,43,GEN,SURENDRANAGAR,NORTH GUJARAT,true,true,false,Male,,,,,,
Anvar Baudinbhai Taraiya,http://myneta.info/gujarat2012/candidate.php?candidate_id=447,MORBI,IND,0,Literate,107500,0,107500,65,GEN,JAMNAGAR,SAURASHTRA,false,false,false,Male,,,,,,
Arif Foji,http://myneta.info/gujarat2012/candidate.php?candidate_id=2187,VEJALPUR,IND,0,Graduate Professional,500000,6000,494000,42,GEN,AHMEDABAD,NORTH GUJARAT,true,true,false,Male,,,,,,
Arjunbhai Devabhai Modhwadia,http://myneta.info/gujarat2012/candidate.php?candidate_id=749,PORBANDAR,INC,1,Graduate Professional,48980930,1229399,47751531,83,GEN,BHAVNAGAR,SAURASHTRA,true,true,false,Male,http://myneta.info/gujarat2012/index.php?action=affidavitComparison&myneta_folder2=2007Gujarat&id1=749&id2=251,48980930,19351026,29629904,153%,
Arjunbhai Laljibhai Gamit,http://myneta.info/gujarat2012/candidate.php?candidate_id=1058,NIZAR (ST),JD(U),3,10th Pass,350000,0,350000,172,ST,TAPI,SOUTH GUJARAT,false,false,true,Male,,,,,,
Arpankumar Bhaskarbhai  Patel,http://myneta.info/gujarat2012/candidate.php?candidate_id=2321,SAVLI,IND,0,Graduate,100000,0,100000,135,GEN,SURAT,SOUTH GUJARAT,false,true,false,Male,,,,,,
Arpit Dahyabhai Patel  (Dhayo),http://myneta.info/gujarat2012/candidate.php?candidate_id=2303,NADIAD,IND,0,8th Pass,6456200,0,6456200,116,GEN,VADODARA,AHMEDABAD RURAL,false,false,false,Male,,,,,,
Arun Sheshram Pathaka,http://myneta.info/gujarat2012/candidate.php?candidate_id=518,LIMBAYAT,IND,1,10th Pass,327036,0,327036,163,GEN,SURAT,SOUTH GUJARAT,false,true,true,Male,,,,,,
Arvindsinh Rthod,http://myneta.info/gujarat2012/candidate.php?candidate_id=1615,KALOL,BJP,0,12th Pass,7535000,370000,7165000,127,GEN,NARMADA,CENTRAL GUJARAT,true,true,false,Male,http://myneta.info/gujarat2012/index.php?action=affidavitComparison&myneta_folder2=2007Gujarat&id1=1615&id2=877,7535000,819000,6716000,820%,PAN was missing last time
Ashok Nanji Sondarva,http://myneta.info/gujarat2012/candidate.php?candidate_id=227,DHORAJI,IND,2,Graduate Professional,1290555,0,1290555,75,GEN,JUNAGADH,SAURASHTRA,false,true,false,Male,,,,,,
Ashok Ranchhodbhai Patel,http://myneta.info/gujarat2012/candidate.php?candidate_id=1541,GANDHINAGAR NORTH,BJP,0,12th Pass,21250000,375000,20875000,36,GEN,GANDHINAGAR,NORTH GUJARAT,true,true,false,Male,,,,,,
Ashrafmiya Razakmiya Sarguru,http://myneta.info/gujarat2012/candidate.php?candidate_id=1031,SURAT NORTH,IND,0,5th Pass,244000,0,244000,160,GEN,VALSAD,SOUTH GUJARAT,true,true,false,Male,,,,,,
Ashvinkumar Ishwarbhai Patel,http://myneta.info/gujarat2012/candidate.php?candidate_id=1949,UMRETH,GPP,0,12th Pass,2919000,0,2919000,111,GEN,VADODARA,AHMEDABAD RURAL,false,true,false,Male,,,,,,
Ataliya Ajaysinh Dilipsinh,http://myneta.info/gujarat2012/candidate.php?candidate_id=1730,KARJAN,GPP,0,10th Pass,17239047,1185000,16054047,162,GEN,SURAT,SOUTH GUJARAT,true,true,false,Male,,,,,,
Ayar Kanjibhai Raghavbhai,http://myneta.info/gujarat2012/candidate.php?candidate_id=935,GADHADA (SC),IND,0,8th Pass,2372371,28000,2344371,106,SC,PANCHMAHAL,SAURASHTRA,false,false,false,Male,,,,,,
Ayar Radhubhai Kanabhai,http://myneta.info/gujarat2012/candidate.php?candidate_id=1836,MANDVI,IND,0,Literate,620000,0,620000,2,GEN,KACHCHH,KACHCHH,false,false,false,Male,,,,,,
Ayar Rajeshbhai Lakhmanbhai,http://myneta.info/gujarat2012/candidate.php?candidate_id=1673,RADHANPUR,SP,0,12th Pass,865000,0,865000,16,GEN,PATAN,NORTH GUJARAT,true,true,false,Male,,,,,,
Babariya Bhanuben Manoharbhai,http://myneta.info/gujarat2012/candidate.php?candidate_id=323,RAJKOT RURAL  (SC),BJP,0,Graduate,8264497,0,8264497,71,SC,PORBANDAR,SAURASHTRA,true,true,false,Female,http://myneta.info/gujarat2012/index.php?action=affidavitComparison&myneta_folder2=2007Gujarat&id1=323&id2=146,8264497,1982269,6282228,317%,PAN was missing last time
Babariya Dipakbhai Ramjibhai,http://myneta.info/gujarat2012/candidate.php?candidate_id=263,RAJULA,BSP,0,10th Pass,900000,0,900000,98,GEN,KHEDA,SAURASHTRA,false,true,false,Male,,,,,,
Babi Nizakatali Usmankhan,http://myneta.info/gujarat2012/candidate.php?candidate_id=2115,MAHESANA,IND,0,10th Pass,1391000,203353,1187647,25,GEN,MEHSANA,NORTH GUJARAT,false,true,false,Male,,,,,,
Babubhai Bhimabhai Bokhiria,http://myneta.info/gujarat2012/candidate.php?candidate_id=752,PORBANDAR,BJP,1,Graduate,193238357,12372549,180865808,83,GEN,BHAVNAGAR,SAURASHTRA,true,true,true,Male,,,,,,
Babubhai Fogalbhai Der,http://myneta.info/gujarat2012/candidate.php?candidate_id=117,DHORAJI,IND,0,Literate,4338755,0,4338755,75,GEN,JUNAGADH,SAURASHTRA,true,true,false,Male,,,,,,
Babubhai Rambhai Ram,http://myneta.info/gujarat2012/candidate.php?candidate_id=869,RAJULA,INC,0,12th Pass,79202049,1581600,77620449,98,GEN,KHEDA,SAURASHTRA,true,true,false,Male,,,,,,
Babulal Jamnadas Patel,http://myneta.info/gujarat2012/candidate.php?candidate_id=1595,DASKROI,BJP,5,10th Pass,301640111,10946507,290693604,57,GEN,RAJKOT,AHMEDABAD RURAL,true,true,true,Male,http://myneta.info/gujarat2012/index.php?action=affidavitComparison&myneta_folder2=2007Gujarat&id1=1595&id2=509,301640111,24390962,277249149,1137%,
Bachubhai Kocharabhai Rathava,http://myneta.info/gujarat2012/candidate.php?candidate_id=1992,SANKHEDA  (ST),BSP,0,Literate,1153000,50000,1103000,139,ST,SURAT,SOUTH GUJARAT,false,false,false,Male,,,,,,
Bachubhai Maganbhai Khabad,http://myneta.info/gujarat2012/candidate.php?candidate_id=1622,DEVGADHBARIA,BJP,0,10th Pass,2581000,0,2581000,134,GEN,BHARUCH,CENTRAL GUJARAT,true,true,false,Male,,,,,,
Bachubhai Manubhai Dabhi  (Sampat),http://myneta.info/gujarat2012/candidate.php?candidate_id=2346,AKOTA,IND,0,Literate,60000,0,60000,143,GEN,SURAT,SOUTH GUJARAT,false,false,false,Male,,,,,,
Badhiya Narottambhai Ranchhodbhai,http://myneta.info/gujarat2012/candidate.php?candidate_id=933,GADHADA (SC),IND,0,10th Pass,1591623,170000,1421623,106,SC,PANCHMAHAL,SAURASHTRA,false,true,false,Male,,,,,,
Bagada Arvindbhai Danjibhai,http://myneta.info/gujarat2012/candidate.php?candidate_id=392,SAVARKUNDLA,BSP,0,Graduate,545000,0,545000,97,GEN,KHEDA,SAURASHTRA,false,false,false,Male,,,,,,
Bagada Bhaveshbhai Premjibhai,http://myneta.info/gujarat2012/candidate.php?candidate_id=887,GARIADHAR,BSP,0,10th Pass,131000,0,131000,101,GEN,KHEDA,SAURASHTRA,false,true,false,Male,,,,,,
Bagban Gulamrasul  Gulamnabi,http://myneta.info/gujarat2012/candidate.php?candidate_id=2245,DARIAPUR,IND,0,8th Pass,2530500,20000,2510500,51,GEN,RAJKOT,NORTH GUJARAT,false,true,false,Male,,,,,,
Baldevjibhai C. Thakore,http://myneta.info/gujarat2012/candidate.php?candidate_id=1761,KALOL,INC,2,Graduate,171229536,250000,170979536,127,GEN,NARMADA,CENTRAL GUJARAT,true,true,false,Male,,,,,,
Baliya Laljibhai Karabhai,http://myneta.info/gujarat2012/candidate.php?candidate_id=1637,GANDHIDHAM(SC),SP,0,Literate,74030,0,74030,5,SC,KACHCHH,KACHCHH,false,true,false,Male,,,,,,
Baloch Imrankhan Herukhan,http://myneta.info/gujarat2012/candidate.php?candidate_id=1974,HIMATNAGAR,SP,0,Graduate Professional,199423,0,199423,27,GEN,SABARKANTHA,NORTH GUJARAT,false,true,false,Male,,,,,,
Baloch Zahidkhan Yusufkhan,http://myneta.info/gujarat2012/candidate.php?candidate_id=165,BHAVNAGAR EAST,BSP,0,8th Pass,326500,58087,268413,104,GEN,PANCHMAHAL,SAURASHTRA,false,false,false,Male,,,,,,
Balusingh  Somansingh  Narve,http://myneta.info/gujarat2012/candidate.php?candidate_id=2144,BHILODA (ST),IND,0,Post Graduate,621925,1400,620525,30,ST,ARVALLI,NORTH GUJARAT,true,true,false,Male,,,,,,
Bamaniya Lalabhai Bhimsinh,http://myneta.info/gujarat2012/candidate.php?candidate_id=1874,SANTRAMPUR (ST),JD(U),0,10th Pass,296000,0,296000,123,ST,VADODARA,AHMEDABAD RURAL,false,false,false,Male,,,,,,
Bamaniya Narvatbhai Bhimsinh,http://myneta.info/gujarat2012/candidate.php?candidate_id=1882,MORVA HADAF  (ST),JD(U),0,Graduate Professional,533500,0,533500,125,ST,NARMADA,CENTRAL GUJARAT,false,false,false,Male,,,,,,
Bambhaniya Dahyabhai Naranbhai,http://myneta.info/gujarat2012/candidate.php?candidate_id=514,KARANJ,GPP,0,5th Pass,5935500,120000,5815500,147,GEN,SURAT,SOUTH GUJARAT,false,true,false,Male,,,,,,
Barad Jashabhai Bhanabhai,http://myneta.info/gujarat2012/candidate.php?candidate_id=803,SOMNATH,INC,1,Graduate,90130095,0,90130095,90,GEN,BOTAD,SAURASHTRA,true,true,true,Male,,,,,,
Barad Jashubhai Dhanabhai,http://myneta.info/gujarat2012/candidate.php?candidate_id=808,TALALA,INC,2,Graduate,57950070,0,57950070,91,GEN,ANAND,SAURASHTRA,true,true,true,Male,,,,,,
Baraiya Laxmanbhai  Ambalal,http://myneta.info/gujarat2012/candidate.php?candidate_id=1776,DASKROI,INC,0,5th Pass,66118787,1000000,65118787,57,GEN,RAJKOT,AHMEDABAD RURAL,false,true,false,Male,,,,,,
Baraiya Mahendrasinh Kacharsinh,http://myneta.info/gujarat2012/candidate.php?candidate_id=1567,PRANTIJ,INC,0,Graduate Professional,11275561,1519328,9756233,33,GEN,SABARKANTHA,NORTH GUJARAT,true,true,false,Male,,,,,,
Baraiya Nakabhai Velabhai,http://myneta.info/gujarat2012/candidate.php?candidate_id=58,BOTAD,IND,0,Literate,2050000,0,2050000,107,GEN,DAHOD,SAURASHTRA,false,false,false,Male,,,,,,
Baraiya Nanjibhai Bhikhabhai,http://myneta.info/gujarat2012/candidate.php?candidate_id=1335,BHAVNAGAR RURAL,IND,0,Literate,105000,0,105000,103,GEN,MAHISAGAR,SAURASHTRA,false,false,false,Male,,,,,,
Baria Dineshbhai Kanubhai,http://myneta.info/gujarat2012/candidate.php?candidate_id=1897,KALOL,IND,1,Graduate,1005025,29388,975637,127,GEN,NARMADA,CENTRAL GUJARAT,false,true,false,Male,,,,,,
Bariya Chandrikaben Chhaganbhai,http://myneta.info/gujarat2012/candidate.php?candidate_id=1562,GARBADA (ST),INC,0,10th Pass,6359779,0,6359779,133,ST,BHARUCH,CENTRAL GUJARAT,true,true,false,Female,http://myneta.info/gujarat2012/index.php?action=affidavitComparison&myneta_folder2=2007Gujarat&id1=1562&id2=857,6359779,845000,5514779,653%,Age Difference=10 PAN was missing last time
Bariya Hemrajbhai Babubhai,http://myneta.info/gujarat2012/candidate.php?candidate_id=466,TALAJA,GPP,0,5th Pass,2703608,607056,2096552,100,GEN,KHEDA,SAURASHTRA,true,true,false,Male,,,,,,
Bariya Madhubhai Chhaganbhai,http://myneta.info/gujarat2012/candidate.php?candidate_id=1883,MORVA HADAF  (ST),GPP,0,8th Pass,670000,0,670000,125,ST,NARMADA,CENTRAL GUJARAT,false,false,false,Male,,,,,,
Barot Bhupendra  Bhikhabhai,http://myneta.info/gujarat2012/candidate.php?candidate_id=2278,DASKROI,IND,0,10th Pass,700000,0,700000,57,GEN,RAJKOT,AHMEDABAD RURAL,false,false,false,Male,,,,,,
Barot Nalitbhai Ratibhai,http://myneta.info/gujarat2012/candidate.php?candidate_id=1914,NADIAD,GPP,0,8th Pass,1953184,0,1953184,116,GEN,VADODARA,AHMEDABAD RURAL,true,true,false,Male,,,,,,
Batiya Devdas Valabhai,http://myneta.info/gujarat2012/candidate.php?candidate_id=1834,MANDVI,RPI(A),1,5th Pass,1557600,27000,1530600,2,GEN,KACHCHH,KACHCHH,false,true,false,Male,,,,,,
Batlawala Dharmendrakumar Ratilal,http://myneta.info/gujarat2012/candidate.php?candidate_id=294,MAJURA,GPP,0,10th Pass,18170000,15000000,3170000,165,GEN,SURAT,SOUTH GUJARAT,false,true,false,Male,,,,,,
Bavaliya Siddikbhai Abubhai,http://myneta.info/gujarat2012/candidate.php?candidate_id=610,WADHWAN,IND,0,8th Pass,261000,0,261000,62,GEN,JAMNAGAR,AHMEDABAD RURAL,false,false,false,Male,,,,,,
Bavarava Parsotambhai Vershibhai,http://myneta.info/gujarat2012/candidate.php?candidate_id=1501,WANKANER,GPP,0,Literate,1160370,0,1160370,67,GEN,DEVBHOOMI DWARKA,SAURASHTRA,true,true,false,Male,,,,,,
Bavkubhai Nathabhai Undhad,http://myneta.info/gujarat2012/candidate.php?candidate_id=384,LATHI,INC,0,10th Pass,43371192,7995518,35375674,96,GEN,KHEDA,SAURASHTRA,true,true,false,Male,http://myneta.info/gujarat2012/index.php?action=affidavitComparison&myneta_folder2=2007Gujarat&id1=384&id2=340,43371192,13122149,30249043,231%,
Bhabhor Babubhai Malabhai,http://myneta.info/gujarat2012/candidate.php?candidate_id=1816,DAHOD (ST),IND,0,8th Pass,155000,0,155000,132,ST,BHARUCH,CENTRAL GUJARAT,false,false,false,Male,,,,,,
Bhabhor Dhulabhai Ditabhai,http://myneta.info/gujarat2012/candidate.php?candidate_id=1817,GARBADA (ST),BSP,0,10th Pass,105000,0,105000,133,ST,BHARUCH,CENTRAL GUJARAT,false,true,false,Male,,,,,,
Bhagad Ishak Abdul,http://myneta.info/gujarat2012/candidate.php?candidate_id=158,KHAMBHALIA,IND,0,Literate,131500,0,131500,81,GEN,AMRELI,SAURASHTRA,false,true,false,Male,,,,,,
Bhagavanji Hemrajthobhani,http://myneta.info/gujarat2012/candidate.php?candidate_id=86,DWARKA,IND,0,8th Pass,59000,47800,11200,82,GEN,BHAVNAGAR,SAURASHTRA,false,true,false,Male,,,,,,
Bhagirathbhai Manubhai Pithavadiwala,http://myneta.info/gujarat2012/candidate.php?candidate_id=507,KAMREJ,INC,1,8th Pass,188406772,98767815,89638957,158,GEN,NAVSARI,SOUTH GUJARAT,true,true,false,Male,,,,,,
Bhagvanbhai Punjabhai Rathod,http://myneta.info/gujarat2012/candidate.php?candidate_id=596,LIMBDI,IND,0,Illiterate,94000,0,94000,61,GEN,JAMNAGAR,AHMEDABAD RURAL,false,false,false,Male,,,,,,
Bhagvatiben Khetsinhbhai Brahmksatriya,http://myneta.info/gujarat2012/candidate.php?candidate_id=1008,KAMREJ,IND,0,5th Pass,1050000,0,1050000,158,GEN,NAVSARI,SOUTH GUJARAT,false,false,false,Male,,,,,,
Bhagwanbhai Bharwad,http://myneta.info/gujarat2012/candidate.php?candidate_id=1768,NARODA,INC,0,10th Pass,3406100,5000000,-1593900,47,GEN,SURENDRANAGAR,NORTH GUJARAT,true,true,false,Male,,,,,,
Bhailalbhai Ranchhodbhai Chauhan,http://myneta.info/gujarat2012/candidate.php?candidate_id=1700,SAVLI,GPP,1,Graduate,1715000,200000,1515000,135,GEN,SURAT,SOUTH GUJARAT,false,false,false,Male,,,,,,
Bhalala Kanubhai Mepabhai,http://myneta.info/gujarat2012/candidate.php?candidate_id=785,VISAVADAR,BJP,0,Literate,14490527,0,14490527,87,GEN,BHAVNAGAR,SAURASHTRA,true,true,false,Male,http://myneta.info/gujarat2012/index.php?action=affidavitComparison&myneta_folder2=2007Gujarat&id1=785&id2=317,14490527,2536551,11953976,471%,PAN was missing last time
Bhaliya Natubhai Kanjibhai,http://myneta.info/gujarat2012/candidate.php?candidate_id=473,BHAVNAGAR RURAL,IND,0,5th Pass,71500,0,71500,103,GEN,MAHISAGAR,SAURASHTRA,false,false,false,Male,,,,,,
Bhambhat Mhendrasing Amurtlal,http://myneta.info/gujarat2012/candidate.php?candidate_id=1140,CHORYASI,IND,0,8th Pass,21000,0,21000,168,GEN,SURAT,SOUTH GUJARAT,false,true,false,Male,,,,,,
Bhambhi Chandubhai Mulchandbhai,http://myneta.info/gujarat2012/candidate.php?candidate_id=1975,IDAR (SC),BSP,0,12th Pass,605000,400000,205000,28,SC,SABARKANTHA,NORTH GUJARAT,false,false,false,Male,,,,,,
Bhanderi Maganbhai Nanubhai,http://myneta.info/gujarat2012/candidate.php?candidate_id=134,UNA,IND,0,12th Pass,2696472,500000,2196472,93,GEN,ANAND,SAURASHTRA,true,true,false,Male,,,,,,
Bhanushalee Jayanteelal Parsottam,http://myneta.info/gujarat2012/candidate.php?candidate_id=1505,ABDASA,BJP,3,8th Pass,133207698,21455052,111752646,1,GEN,KACHCHH,KACHCHH,true,true,true,Male,,,,,,
Bharatbhai Barot,http://myneta.info/gujarat2012/candidate.php?candidate_id=1589,DARIAPUR,BJP,0,Graduate,13000000,23000,12977000,51,GEN,RAJKOT,NORTH GUJARAT,true,true,false,Male,http://myneta.info/gujarat2012/index.php?action=affidavitComparison&myneta_folder2=2007Gujarat&id1=1589&id2=534,13000000,5720000,7280000,127%,
Bharatbhai Dwarkadas Dhokai,http://myneta.info/gujarat2012/candidate.php?candidate_id=87,DWARKA,JD(U),1,Graduate,10000,0,10000,82,GEN,BHAVNAGAR,SAURASHTRA,false,false,true,Male,,,,,,
Bharatbhai Mavjibhai Patoliya,http://myneta.info/gujarat2012/candidate.php?candidate_id=382,AMRELI,IND,0,8th Pass,2666590,134000,2532590,95,GEN,ANAND,SAURASHTRA,true,true,false,Male,,,,,,
Bharatji  Dhanaji  Solanki,http://myneta.info/gujarat2012/candidate.php?candidate_id=2016,DEESA,IND,0,5th Pass,1509688,0,1509688,13,GEN,BANASKANTHA,NORTH GUJARAT,true,true,false,Male,,,,,,
Bharti Parmar,http://myneta.info/gujarat2012/candidate.php?candidate_id=2344,AKOTA,SUCI(C),0,Graduate,157713,0,157713,143,GEN,SURAT,SOUTH GUJARAT,false,true,false,Female,,,,,,
Bhartiya   Girishchandra Laxmichand,http://myneta.info/gujarat2012/candidate.php?candidate_id=2017,DEESA,IND,0,Graduate,4484381,1222447,3261934,13,GEN,BANASKANTHA,NORTH GUJARAT,true,true,false,Male,,,,,,
